Grid Location,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,Raw Volume,Raw Volume,Raw Volume Avg.,UniGene,Gene Name
GRID-   5-R11C2,7394.47,10874.38,9134.425,9939.14,9679.89,9809.515,9713.7,11279.26,10496.48,8372.32,11538.84,9955.58,Hs.22785,D1 PCR replacement
GRID-   5-R11C3,7603.77,9511.49,8557.63,8371.54,7767.1,8069.32,8713.02,8974.72,8843.87,6905.67,11377.35,9141.51,Hs.75106,D3 PCR replacement
GRID-   5-R11C4,8303.24,9004.02,8653.63,7503.5,6530.57,7017.035,7923.33,8934.6,8428.965,7055.57,11649.4,9352.485,Hs.169309,Myelin-associatedoligodendrocyticbasicprotein
GRID-   5-R11C5,7786.85,7691.71,7739.28,6329.07,6310.5,6319.785,7346.25,8066.92,7706.585,6192.17,12052.68,9122.425,Hs.2794,"Solutecarrierfamily9(sodium/hydrogenexchanger),isoform1(antiporter,Na+/H+,amiloridesensitive)"
GRID-   5-R11C6,9412.47,8412.63,8912.55,7488.16,6611.75,7049.955,8112.62,9160.45,8636.535,6085.8,10602.71,8344.255,Hs.79022,"GemGTPase(gem)mRNA,completecds"
GRID-   5-R11C7,8646.49,9227.56,8937.025,8092.08,8778.42,8435.25,8370.08,9132.51,8751.295,8631.13,9463.75,9047.44,Hs.2053,Tyrosinase(oculocutaneousalbinismIA)
GRID-   5-R11C8,26871.75,29953.39,28412.57,23781.79,27742.28,25762.035,26162.19,26198.54,26180.365,28179.4,24946.08,26562.74,Hs.10803,"Snkinteractingprotein2-28mRNA,completecds"
GRID-   5-R11C9,8770.28,10366.48,9568.38,10320.28,9150.52,9735.4,10210.94,11405.57,10808.255,10209.93,9930.87,10070.4,Hs.303023,TUBULIN BETA-1 CHAIN
GRID-   5-R11C10,6105.78,9228.22,7667,8115.47,7660.81,7888.14,8068.54,8102.63,8085.585,7770.74,7793.16,7781.95,Hs.82222,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B"
GRID-   5-R11C11,8140.46,11576.49,9858.475,9620.86,8593.85,9107.355,11536.65,9124.59,10330.62,12403.75,8595.98,10499.865,Hs.290070,gelsolin
GRID-   5-R11C12,20779.82,27373.63,24076.725,23472.3,24314.85,23893.575,26649.47,25568.86,26109.165,22340.62,24429.07,23384.845,Hs.91773,"Protein phosphatase 2 (formerly2A), catalytic subunit, alpha isoform"
GRID-   5-R12C1,5269.28,8650.09,6959.685,6720.24,7586.11,7153.175,6574.15,8237.79,7405.97,6326.52,8570.41,7448.465,Hs.2131,VASOPRESSINV1ARECEPTOR
GRID-   5-R12C2,8279.66,12027.84,10153.75,10319.99,10871.97,10595.98,10187.39,11788.56,10987.975,8720.52,12205.46,10462.99,Hs.75294,geneencodingpreproformofcorticotropinreleasingfactor
GRID-   5-R12C3,11535.14,12142.61,11838.875,11757.47,12177.57,11967.52,12089.34,12953.15,12521.245,9236.77,12945.43,11091.1,Hs.93909,"Cyclicnucleotidegatedchannel(photoreceptor),cGMPgated2(beta)"
GRID-   5-R12C4,8759.38,9766.69,9263.035,8011.96,7928.21,7970.085,8198.51,9457.28,8827.895,6908.15,10343.95,8626.05,Hs.76888,"Neurofilament-66[,fetalbrain,mRNA,3197nt]"
GRID-   5-R12C5,7437.99,9135.19,8286.59,7492.09,7562.89,7527.49,7406.22,8590.4,7998.31,6812.47,9798,8305.235,Hs.109225,Vascularcelladhesionmolecule1
GRID-   5-R12C6,7612.21,8968.81,8290.51,9332.47,8372.66,8852.565,7148.68,9931.25,8539.965,6749.54,10670.86,8710.2,Hs.26468,"X11proteinmRNA,partialcds"
GRID-   5-R12C7,7590.71,8893.51,8242.11,7795.07,7147.85,7471.46,7250.38,8492.82,7871.6,6080.31,10166.76,8123.535,Hs.81634,"ATPsynthase,H+transporting,mitochondrialF0complex,subunitb,isoform1"
GRID-   5-R12C8,8935.14,9859.45,9397.295,9001.2,7385.78,8193.49,8482.68,9758.08,9120.38,10200.84,8476.51,9338.675,Hs.100641,"cysteineproteaseICE-LAP6mRNA,completecds"
GRID-   5-R12C9,8136.02,11213.15,9674.585,10019.13,9632.94,9826.035,17070.56,16065.91,16568.235,13298.34,14578.77,13938.555,Hs.155191,Villin 2 (ezrin)
GRID-   5-R12C10,6306.4,10266.26,8286.33,8684.62,7692.12,8188.37,8899.56,8295.92,8597.74,7452.03,7747.95,7599.99,Hs.119498,zyxin related protein ZRP-1 
GRID-   5-R12C11,8710.33,12782.37,10746.35,10284.81,9628.41,9956.61,11736.64,10280.97,11008.805,11242.89,9456.47,10349.68,Hs.194657,E-cadherin
GRID-   5-R12C12,7934.09,11838.11,9886.1,8759.07,8152.41,8455.74,9679.74,9413.89,9546.815,9565.74,8516.56,9041.15,Hs.2903,"Protein phosphatase 4 (formerly X), catalytic subunit"
GRID-   6-R1C1,9132.36,11638.46,10385.41,9841.03,9076.96,9458.995,10169.07,10515.48,10342.275,9995.21,9477.25,9736.23,Hs.111779,EMPTY
GRID-   6-R1C2,26366.52,31711.03,29038.775,28038.36,27615.02,27826.69,28101.03,29723.09,28912.06,30469.53,31366.81,30918.17,Hs.78089,"fetusbrainvacuolarATPase,completecds"
GRID-   6-R1C3,25359.6,30292.16,27825.88,25579.13,23881.84,24730.485,26342.19,27964.71,27153.45,25700.91,34442.45,30071.68,Hs.77269,"Guaninenucleotidebindingprotein(Gprotein),alphainhibitingactivitypolypeptide2"
GRID-   6-R1C4,9235.65,11872.6,10554.125,10549.62,8319.9,9434.76,11931.64,10976.31,11453.975,10233.31,11654.62,10943.965,Hs.22142,"ESTs,HighlysimilartoNADH-CYTOCHROMEB5REDUCTASE[Rattusnorvegicus]"
GRID-   6-R1C5,8161.08,10135.78,9148.43,7567.98,6655.26,7111.62,9439.64,9075.46,9257.55,8000.85,7630.16,7815.505,Hs.25647,P55-C-FOSPROTO-ONCOGENEPROTEIN
GRID-   6-R1C6,7637.53,13595.23,10616.38,9040.13,8655.57,8847.85,12649.56,10050.03,11349.795,9960.97,8689.72,9325.345,Hs.12802,ADP-ribosylation factor[arf]-directed GTPase activating protein
GRID-   6-R1C7,15062.01,22955.3,19008.655,19443.33,16962.06,18202.695,22197.33,19941.42,21069.375,19973.3,21631.31,20802.305,Hs.74823,NADHdehydrogenase
GRID-   6-R1C8,9478.03,11246.4,10362.215,8932.7,7382.4,8157.55,13317.27,10761.83,12039.55,10467.31,10568.73,10518.02,Hs.1327,Butyrylcholinesterase
GRID-   6-R1C9,12749.21,11399.1,12074.155,10234.06,8253.74,9243.9,10972.23,10754.43,10863.33,10600.62,8860.9,9730.76,Hs.355888,"Phospholipase C, beta2"
GRID-   6-R1C10,30153.43,30029.31,30091.37,29329.06,25199.18,27264.12,26474.5,31439.07,28956.785,31154.48,29003.36,30078.92,Hs.5120,cytoplasmic dynein light chain 1(hdlc1) 
GRID-   6-R1C11,10064.78,11717.82,10891.3,10818.85,8182.09,9500.47,12781.05,11221.58,12001.315,11347.12,11602.13,11474.625,Hs.51077,"Integrin, alpha X (antigen CD11C (p150), alpha polypeptide)"
GRID-   6-R1C12,7804.7,8952.3,8378.5,8349.22,6335.49,7342.355,9421.69,9082.49,9252.09,8731.55,8490.14,8610.845,Hs.12887,"ESTs, Highly similar to ACTIN-LIKE PROTEIN [Bostaurus]"
GRID-   6-R2C1,8171.02,10340.32,9255.67,8815.11,6643.15,7729.13,8655.77,9231.54,8943.655,9106.72,8523.02,8814.87,Hs.2682,PRIMER
GRID-   6-R2C2,10262.41,12391.01,11326.71,10835.66,9069.71,9952.685,12825.14,11494.85,12159.995,10930.56,10393.44,10662,Hs.249141,"glutamatereceptor(GLUR5)mRNA,completecds"
GRID-   6-R2C3,11762.14,12610.09,12186.115,10731.09,8722.82,9726.955,12531.75,11353.08,11942.415,11059.94,11137.31,11098.625,Hs.198760,"NF-Hgene,exon1(andjoinedCDS)"
GRID-   6-R2C4,8628.59,11816.03,10222.31,8270.05,6884.78,7577.415,10951.9,9266.88,10109.39,9438.12,9132.91,9285.515,Hs.73851,"ATPsynthase,H+transporting,mitochondrial"
GRID-   6-R2C5,8341.27,10956.66,9648.965,8579.59,7019.32,7799.455,9044.95,8463.93,8754.44,8218.56,8429.09,8323.825,Hs.10712,Phosphataseandtensinhomolog(mutatedinmultipleadvancedcancers1)
GRID-   6-R2C6,7951.21,12355.63,10153.42,9189.92,7815.5,8502.71,10394.04,8706.63,9550.335,8809.18,8917.45,8863.315,Hs.94581,"hydroxysteroidsulfotransferaseSULT2B1a(HSST2)mRNA,completecds"
GRID-   6-R2C7,8911.34,12269.41,10590.375,9986.45,8941.74,9464.095,12046.05,9400.83,10723.44,10378.37,11745.4,11061.885,Hs.118081,"voltage-gatedcalciumchannelbetasubunitmRNA,completecds"
GRID-   6-R2C8,8752.82,10010.15,9381.485,8900.47,7207.51,8053.99,11538.77,8854.6,10196.685,10329.56,9142.78,9736.17,Hs.43098,"ESTs,HighlysimilartoGLUTATHIONEPEROXIDASE[Schistosomamansoni]"
GRID-   6-R2C9,11418.51,10379.61,10899.06,9815.71,9199.41,9507.56,12326.26,9585.35,10955.805,9864.97,9166.33,9515.65,Hs.166373,"ESTs, Highly similar to NITRIC-OXIDE SYNTHASE, ENDOTHELIAL NOS "
GRID-   6-R2C10,16614.01,13613.44,15113.725,11979.59,10031.21,11005.4,13002.64,10670.3,11836.47,11219.39,10313.89,10766.64,Hs.740,focal adhesion kinase (FAK)  
GRID-   6-R2C11,27455.74,31187.46,29321.6,26090.59,24015.46,25053.025,26616.23,27365.17,26990.7,26662.13,28461.26,27561.695,Hs.2936,Matrix metalloproteinase 13 (collagenase 3)
GRID-   6-R2C12,9493.06,10697.35,10095.205,9280.44,7841.08,8560.76,11297.33,10024.66,10660.995,8842.56,9428.03,9135.295,Hs.100222,"ESTs, Moderately similar to cytoplasmic dynein intermediate chain I C-2 "
GRID-   6-R3C1,6683.65,9208.84,7946.245,7760.24,6490.29,7125.265,8637.24,9273.78,8955.51,8320.53,8079.48,8200.005,Hs.77813,PRIMER
GRID-   6-R3C2,9592.27,11882.79,10737.53,9929.15,7755.22,8842.185,10280.55,10052.64,10166.595,10106.01,10142.32,10124.165,Hs.80376,guaninenucleotide-bindingregulatoryprotein(Go-alpha)gene
GRID-   6-R3C3,7750.96,9378.56,8564.76,8641.76,6734.04,7687.9,8679.15,9361.85,9020.5,9196.13,9189.93,9193.03,Hs.102867,hepatocytenuclearfactor4gamma
GRID-   6-R3C4,9338,11687.73,10512.865,9626.7,8106.66,8866.68,11269.46,10834.72,11052.09,9744.66,9667.86,9706.26,Hs.2551,"Adrenergic,beta-2-,receptor,surface"
GRID-   6-R3C5,7342.23,10304.72,8823.475,9020.14,6182.07,7601.105,9153.22,8354,8753.61,7496.59,9134.14,8315.365,Hs.87773,"Proteinkinase,cAMP-dependent,catalytic,beta"
GRID-   6-R3C6,11364.39,13691.07,12527.73,10452.89,9016.9,9734.895,16062.87,15751,15906.935,15252.64,14322.65,14787.645,Hs.108326,"smallsubunitofcytochromebinsuccinatedehydrogenasecomplex,completecds"
GRID-   6-R3C7,7099.96,10556.89,8828.425,8687.79,6500.77,7594.28,9324.87,8903.12,9113.995,8616.51,11079.09,9847.8,Hs.103042,MICROTUBULE-ASSOCIATEDPROTEIN1B
GRID-   6-R3C8,12434.55,10631.8,11533.175,9321.58,6774.51,8048.045,9686.73,9668.4,9677.565,13382.11,9133.28,11257.695,Hs.22151,"ESTs,HighlysimilartoNEUROLYSIN[Susscrofa]"
GRID-   6-R3C9,9116.69,10287.63,9702.16,9640.77,7322.36,8481.565,9613.53,8888.57,9251.05,8576.14,8668.36,8622.25,Hs.16258,"ESTs, Highly similar to RAS-RELATED PROTEIN RAB-5A [Canis familiaris]"
GRID-   6-R3C10,9068.79,10685.97,9877.38,8306.53,7616.69,7961.61,8126,8379.32,8252.66,8554.65,12388.47,10471.56,Hs.40888,growth factor Arc
GRID-   6-R3C11,17077.01,20039.48,18558.245,17569.83,16578.57,17074.2,17429.35,17073.75,17251.55,16950.91,17493.7,17222.305,Hs.108930,"ESTs, Highly similar to TUBULIN GAMMA CHAIN [Euplotesoctocarinatus]"
GRID-   6-R3C12,10121.23,12631.61,11376.42,11262.82,9193.88,10228.35,11639.31,12618.83,12129.07,10232.46,12365.35,11298.905,Hs.23205,DLG2
GRID-   6-R4C1,7404.63,9342.74,8373.685,8828.98,6809.47,7819.225,7924.22,9072.28,8498.25,8070.16,8830.86,8450.51,Hs.2563,DAT PCR replacement
GRID-   6-R4C2,8561.38,10454.71,9508.045,9375.16,7302.94,8339.05,10598.72,9605.49,10102.105,9241.81,9666.79,9454.3,Hs.2442,"metalloprotease/disintegrin/cysteine-richprotein(MDC9)mRNA,completecds"
GRID-   6-R4C3,13170.39,9826.97,11498.68,8401.11,7109.33,7755.22,9535.12,8648.12,9091.62,9056.5,8726.67,8891.585,Hs.79153,proteintyrosinephosphatase
GRID-   6-R4C4,7945.12,10584.22,9264.67,8941.21,7160.57,8050.89,10039.64,9477.02,9758.33,8594.66,8754.47,8674.565,Hs.22584,BETA-NEOENDORPHIN-DYNORPHIN
GRID-   6-R4C5,7903.41,10750.48,9326.945,8919.94,6331.88,7625.91,9868.19,8943,9405.595,6514.02,9208.99,7861.505,Hs.75151,"RAP1,GTPaseactivatingprotein1"
GRID-   6-R4C6,10924.29,13196.17,12060.23,10085.75,9220.12,9652.935,12028.63,10832.88,11430.755,10338.09,9694.74,10016.415,Hs.19261,"torsinA(DYT1)mRNA,completecds"
GRID-   6-R4C7,22778.61,33798.68,28288.645,28968.74,27458.95,28213.845,29573.85,27665.03,28619.44,32402.88,32192.81,32297.845,Hs.119206,"Prostacyclin-stimulatingfactor[,cultureddiploidfibroblastcells,mRNA,1124nt]"
GRID-   6-R4C8,24543.29,11328.54,17935.915,10247.66,8599.34,9423.5,11985.92,10407.04,11196.48,10335,9433.66,9884.33,Hs.173933,"ESTs,HighlysimilartoNUCLEOPORIN-LIKEPROTEINRIP[]"
GRID-   6-R4C9,21900.8,27151.81,24526.305,24720.49,23034.66,23877.575,23494.03,25593.72,24543.875,23602.55,24927.53,24265.04,Hs.118759,"ESTs, Highly similar to RAS-RELATED PROTEIN RAB-2 "
GRID-   6-R4C10,8741.31,9848.62,9294.965,9702.08,6943.77,8322.925,10206.18,9714.18,9960.18,9396.76,10007.59,9702.175,Hs.62705,semaphorin E 
GRID-   6-R4C11,10198.93,11867.08,11033.005,9702.73,7862.24,8782.485,10838.29,10781.81,10810.05,10443.26,11906.03,11174.645,Hs.82306,"Actin depolymerizing factor [,fetalbrain,mRNA,1452nt]"
GRID-   6-R4C12,8936.5,9904.17,9420.335,9726.08,6298.76,8012.42,9598.57,8861.99,9230.28,8556.82,9153.65,8855.235,Hs.24604,"EST,Highly similarto AF-6 PROTEIN "
GRID-   6-R5C1,8140.48,9547.62,8844.05,9261.23,7249.16,8255.195,8593.46,8855.63,8724.545,8236.98,9067.12,8652.05,Hs.91589,ESTs
GRID-   6-R5C2,7803.71,10484.95,9144.33,9698.94,8190.15,8944.545,10938.26,9645.76,10292.01,9991.41,12465.65,11228.53,Hs.26944,"neurogranin(RC3)mRNA,completecds"
GRID-   6-R5C3,7310.4,9326.15,8318.275,8205.85,6566.35,7386.1,8292.03,9288.84,8790.435,9082.98,8823.96,8953.47,Hs.36451,"NMDAreceptormRNA,completecds"
GRID-   6-R5C4,9265.51,11247.4,10256.455,9177.95,8222.51,8700.23,9083.95,9679.88,9381.915,9401.5,8880.97,9141.235,Hs.161,"Cadherin2,N-cadherin(neuronal)"
GRID-   6-R5C5,7958.62,10117.84,9038.23,8694.11,7036.11,7865.11,8652.59,9212.79,8932.69,6861.66,7919.1,7390.38,Hs.39368,"ESTs,HighlysimilartoCYTOCHROMEB-245HEAVYCHAIN[]"
GRID-   6-R5C6,8539.11,10201.49,9370.3,8524.58,8116.78,8320.68,9649.48,9806.94,9728.21,8952.25,8872.11,8912.18,Hs.80420,"CX3Cchemokine,mRNA,alternativelyspliced,completecds"
GRID-   6-R5C7,9705.18,11101.61,10403.395,9421.42,9860.8,9641.11,11694.31,10024.77,10859.54,9697.98,7994.16,8846.07,Hs.27453,"ESTs,ModeratelysimilartoRarprotein[]"
GRID-   6-R5C8,10172.73,9843.06,10007.895,8151.89,7913.77,8032.83,8958.01,8790.33,8874.17,10372.01,8383.4,9377.705,Hs.16411,NADH-Ubiquinone Oxidoreductase MLRQ subunit 
GRID-   6-R5C9,12141.32,12156.92,12149.12,10194.59,7830.06,9012.325,11194.71,11561.57,11378.14,11013.15,11338.6,11175.875,Hs.107790,"ESTs, Moderately similar to neurexin I-beta [R.norvegicus]"
GRID-   6-R5C10,7684.86,9750.63,8717.745,10053.98,6766.68,8410.33,9685.63,10340.33,10012.98,9295.45,9774.24,9534.845,Hs.265829,Integrin alpha-3 subunit
GRID-   6-R5C11,9295.32,10289.99,9792.655,9592.19,7968,8780.095,9837.23,10628.17,10232.7,9382.35,9941.66,9662.005,Hs.119129,"Collagen, typeIV, alpha1"
GRID-   6-R5C12,12027.26,12305.95,12166.605,11827.48,8588.88,10208.18,10060.31,12992.62,11526.465,11120.6,12926.6,12023.6,Hs.93564,"Homer, neuronal immediate early gene, 2"
GRID-   6-R6C1,7638.14,9885.13,8761.635,8838.22,7706.23,8272.225,8347.75,9059.58,8703.665,8287.83,8467.72,8377.775,Hs.101830,"ESTs,HighlysimilartoVESICULAR-FUSIONPROTEINNSF[]"
GRID-   6-R6C2,21491.75,26284.55,23888.15,22749.18,22988.35,22868.765,21367.34,24307.54,22837.44,24100.6,23742.01,23921.305,Hs.117546,"neuronatinalphamRNA,completecds"
GRID-   6-R6C3,8245.32,13307.06,10776.19,9847.4,7876.4,8861.9,9770.69,11498.91,10634.8,11700.44,11622.84,11661.64,Hs.108809,"chaperonincontainingt-complexpolypeptide1,etasubunit(Ccth)mRNA,completecds"
GRID-   6-R6C4,8315.49,12859.14,10587.315,9972.19,8050.81,9011.5,9906.47,11044.17,10475.32,8723.83,10240.07,9481.95,Hs.77221,Cholinekinase
GRID-   6-R6C5,10432.74,14065.83,12249.285,11090.15,9285.93,10188.04,10377.04,12080.99,11229.015,9662.54,11930.26,10796.4,Hs.112245,"ESTs,Highlysimilarto14-3-3PROTEINZETA/DELTA[]"
GRID-   6-R6C6,8033.62,9332.31,8682.965,8222.35,7092.54,7657.445,8979.05,9514.52,9246.785,9104.95,8080.9,8592.925,Hs.2359,"MAPkinasephosphatase(MKP-2)mRNA,completecds"
GRID-   6-R6C7,7989.28,9816.5,8902.89,8699.2,7001.41,7850.305,9434.51,8561.69,8998.1,8599.37,8153.78,8376.575,Hs.82359,interleukin
GRID-   6-R6C8,10688.3,11025.23,10856.765,9394.09,7819.04,8606.565,9532.72,8682.35,9107.535,9241.67,7658.17,8449.92,Hs.178237,Tyrosinehydroxylase
GRID-   6-R6C9,22477.91,23129.24,22803.575,19547.71,16066.83,17807.27,18563.03,17876.64,18219.835,18855.75,19744,19299.875,Hs.10461,DYN 64 plasmid replacement
GRID-   6-R6C10,10635.47,11130.61,10883.04,10956.88,8434.91,9695.895,12763.55,13425.49,13094.52,12300.01,12918.15,12609.08,Hs.172631,"Integrin, alpha M (complement component receptor 3, alpha; also known as CD11b (p170), macrophage antigen alpha polypeptide)"
GRID-   6-R6C11,14472.49,14068.33,14270.41,11403.57,12389.07,11896.32,11777.2,13198.16,12487.68,12325.83,12640.07,12482.95,Hs.349695,"tubulin, alpha 2"
GRID-   6-R6C12,43404.87,45096.02,44250.445,40308.88,36083.83,38196.355,32246.82,38437.94,35342.38,43527.54,43833.72,43680.63,Hs.349084,"ESTs, Highly similar to DYNEIN BETA CHAIN, CILIARY [Anthocidariscrassispina]"
GRID-   6-R7C1,7983.76,10320.76,9152.26,9543.66,7645.88,8594.77,9271.38,10225.17,9748.275,10331.26,10002.33,10166.795,Hs.23199,"guaninenucleotideexchangefactormRNA,completecds"
GRID-   6-R7C2,8586.58,10928.78,9757.68,9610.78,8787.41,9199.095,9808.51,12552.71,11180.61,10449.16,9044.01,9746.585,Hs.2375,"Egf-likemodulecontaining,mucin-like,hormonereceptor-likesequence1"
GRID-   6-R7C3,23998.9,29754.47,26876.685,25976.34,26547.26,26261.8,26102.06,25868.76,25985.41,24982.64,27604.74,26293.69,Hs.181060,Oculocerebrorenalsyndrome(lowesyndrome)
GRID-   6-R7C4,9943.1,19532.62,14737.86,9877.49,9267.6,9572.545,12013.83,10179.36,11096.595,9695.29,10376.64,10035.965,Hs.102135,rattranslocon-associatedproteindeltahomolog
GRID-   6-R7C5,25581.56,31048.82,28315.19,24607.23,23468.22,24037.725,22987.46,25065.63,24026.545,23775.81,27878.48,25827.145,Hs.76771,"carboxylesterase(hCE-2)mRNA,completecds"
GRID-   6-R7C6,9020.53,10668.71,9844.62,8804.2,7258.78,8031.49,9754.78,9041.57,9398.175,9012.49,8921.45,8966.97,Hs.300463,"Aconitase2,mitochondrial"
GRID-   6-R7C7,8015.78,7970.38,7993.08,7498.17,6521.41,7009.79,7568.42,7047.03,7307.725,7273.46,7021.97,7147.715,Hs.77326,"growthhormone-dependentinsulin-likegrowthfactor-bindingproteinmRNA,completecds"
GRID-   6-R7C8,8043.61,8411.04,8227.325,7743.17,6390.21,7066.69,7938.56,7701.9,7820.23,8072.85,7838.45,7955.65,Hs.154654,CytochromeP450IB1(dioxin-inducible)
GRID-   6-R7C9,9496.68,9275.02,9385.85,8606.96,6701.74,7654.35,9769.61,8101.58,8935.595,8822.64,8746.49,8784.565,Hs.271986,"Integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)"
GRID-   6-R7C10,8761.06,8772.16,8766.61,7736.29,6332.99,7034.64,8106.02,8093.33,8099.675,8105.12,8680.04,8392.58,Hs.103804,heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)
GRID-   6-R7C11,9460.72,9463.22,9461.97,7755.01,7239.86,7497.435,8555.37,10024.97,9290.17,13636.59,8836.27,11236.43,Hs.5636,"RAB6,member RAS oncogene family"
GRID-   6-R7C12,10064.44,11608.96,10836.7,8903.44,7986.64,8445.04,11021.61,9395.68,10208.645,8827.31,8931.71,8879.51,Hs.195464,Filamin 1 (actin-binding protein-280)
GRID-   6-R8C1,26112.67,31149.44,28631.055,27214.53,28035.51,27625.02,24826.23,28072.86,26449.545,28797.64,27476.36,28137,Hs.17287,"inwardrectifierpotassiumchannel(Kir1.3),completecds"
GRID-   6-R8C2,9081.05,11526.94,10303.995,11008.71,8753.87,9881.29,12691.26,11324.11,12007.685,10981.79,9414.03,10197.91,Hs.7117,GLUTAMATERECEPTOR1
GRID-   6-R8C3,9512.17,10571.63,10041.9,9304.02,8101.51,8702.765,10660.13,54151.05,32405.59,8168.75,7897.64,8033.195,Hs.44,"Pleiotrophin(heparinbindinggrowthfactor8,neuritegrowth-promotingfactor1)"
GRID-   6-R8C4,8847.46,11291.49,10069.475,9080.92,7544.78,8312.85,10265.84,10862.69,10564.265,10159.92,9794.42,9977.17,Hs.75227,"(cloneCC6)NADH-ubiquinoneoxidoreductasesubunitmRNA,3'endcds"
GRID-   6-R8C5,10197.44,12160.12,11178.78,9245.27,8119.2,8682.235,10597.38,9798.43,10197.905,9626.07,9091.91,9358.99,Hs.180324,insulin-likegrowthfactorbindingprotein5(IGFBP5)mRNA
GRID-   6-R8C6,7279.41,10074.64,8677.025,9065.78,7452.88,8259.33,9542.46,8232.61,8887.535,8611.2,7570.5,8090.85,Hs.169401,ApolipoproteinE
GRID-   6-R8C7,7711.8,9543.35,8627.575,8029.33,8538.9,8284.115,8151.51,7898.17,8024.84,8665.25,7276.46,7970.855,Hs.32353,MAP/ERK kinase kinase 4
GRID-   6-R8C8,8375.86,9860.46,9118.16,8721.66,6475.78,7598.72,8471.65,8886.74,8679.195,7530.26,7870.75,7700.505,Hs.1360,"CytochromeP450,subfamilyIIB(phenobarbital-inducible),polypeptide6"
GRID-   6-R8C9,8711.45,9453.31,9082.38,9499.22,7528.06,8513.64,9194.54,10535.44,9864.99,8776.9,8525.3,8651.1,Hs.287797,"Integrin, beta 1 (fibronectin receptor, betapolypeptide, antigen CD29 includes MDF2, MSK12)"
GRID-   6-R8C10,11224.64,10775.63,11000.135,8718.3,7860.22,8289.26,8935.24,10714.2,9824.72,9992.96,9929.61,9961.285,Hs.80988,"collagen, type VI, alpha 3"
GRID-   6-R8C11,20027.45,19714.66,19871.055,17467.77,17274.45,17371.11,16912.2,20063.56,18487.88,20155.06,21651.86,20903.46,Hs.5947,rab8
GRID-   6-R8C12,8320.35,8705.32,8512.835,8563.91,7377.3,7970.605,8197.63,9315.6,8756.615,8103.08,10007.14,9055.11,Hs.80680,lrp 
GRID-   6-R9C1,10377.66,11234.86,10806.26,11696.13,9662.53,10679.33,10619.71,11463.4,11041.555,11759.13,8768.7,10263.915,Hs.11101,"neuroendocrine-dlg(NE-dlg)mRNA,completecds"
GRID-   6-R9C2,8519.66,9880.26,9199.96,9533.46,8299.4,8916.43,10322.12,10445.43,10383.775,9432.18,8191.27,8811.725,Hs.91343,"Gamma-aminobutyricacidAreceptoralpha2subunit[,fetalbrain,mRNA,2189nt]"
GRID-   6-R9C3,8421.57,10823.78,9622.675,8855.69,8922.13,8888.91,9294.42,24220.72,16757.57,9867.44,8194.34,9030.89,Hs.93164,Proproteinconvertasesubtilisin/kexintype2
GRID-   6-R9C4,14640.35,18197.28,16418.815,15370.98,14082.82,14726.9,15429.04,16416.3,15922.67,18113.43,14725.78,16419.605,Hs.75678,"G0S3mRNA,completecds"
GRID-   6-R9C5,8669.14,10558.46,9613.8,9307.19,7307.6,8307.395,8822.23,8445.24,8633.735,9711.87,7669.13,8690.5,Hs.429,"mitochondrialATPsynthasesubunit9,P3genecopy,mRNA,nucleargeneencodingmitochondrialprotein,completecds"
GRID-   6-R9C6,7338.95,10205.86,8772.405,9138.24,6972.19,8055.215,9717.59,8190.3,8953.945,9412.34,7453.78,8433.06,Hs.278540,CalcineurinB
GRID-   6-R9C7,7930.94,8353.27,8142.105,8632.51,6458.4,7545.455,8540.57,8336.88,8438.725,8458.26,12787.73,10622.995,Hs.6895,"pre-Bcellenhancingfactor(PBEF)mRNA,completecds"
GRID-   6-R9C8,7993.75,9353.53,8673.64,8660.92,7420.28,8040.6,7523.1,9381.86,8452.48,8230.84,8749.89,8490.365,Hs.169248,Cytochromec1
GRID-   6-R9C9,8512.18,10396.17,9454.175,9020.19,7235.1,8127.645,8232.55,9958.89,9095.72,8929.13,8004.89,8467.01,Hs.355722,"Integrin, beta 8"
GRID-   6-R9C10,10766.39,10555.43,10660.91,9669.54,7498.2,8583.87,8445.92,10993.2,9719.56,8848.02,8469.6,8658.81,Hs.42915,actin-related protein Arp 2 (ARP2)
GRID-   6-R9C11,28911.98,29033.33,28972.655,28380.41,24351.08,26365.745,27083.7,27242.34,27163.02,26092.29,28039.87,27066.08,Hs.155321,Serum response factor (c-fos serum response element-binding  transcription factor)
GRID-   6-R9C12,8787.26,9331.67,9059.465,9178.5,7043.09,8110.795,8441.53,9441.58,8941.555,8521.38,9181.68,8851.53,Hs.74617,dynactin
